label,content
2,dạ em chào mọi người năm nay em học 12 em đang phân vân giữa ngành cơ khí với kỹ thuật điều khiển và tự động hóa với kỷ thuật thông tin mọi người tư vấn giúp em với
1,em chào các anh chị em đang là sinh viên đại học ngành ngôn ngữ anh em đã học hết năm 2 rồi nhưng vẫn khá hoang mang về công việc và tương lai hiện tại em vẫn chưa biết mình sẽ làm nghề gì đi theo hướng nào
2,có anh chị hoặc bạn nào đang học bên ngôn ngữ nga không cho em xin chút review ạ em cảm ơn
0,ai đó giúp em rõ hơn chút về đại học bách khoa đà nẵng ngành cntt với ạ
0,một trong những vị trí có nhu cầu tuyển dụng liên tục trong ngành cntt là ba vậy có bạn nào đã tìm hiểu ba là chưa theo như định nghĩa của iiba ba là người xác định nhu cầu của các bên liên quan để đưa ra giải pháp mang lại giá trị cho các bên liên quan nếu bạn có một trong số những đặc điểm sau thì sẽ phù hợp để theo ba 1 thích giao tiếp
0,em bị tngt mắt phải thị lực chỉ còn 1 10 có vài người quen nói là em không thể học tiếp vì hiện nay việc gì cũng yêu cầu sức khỏe cao mọi người có ai tư vấn giúp em được không ạ em còn có thể học ngành nào được không ạ
0,tư vấn giùm em với ạ con gái có nên học đại học bách khoa không ạnếu có học thì nên học nghành gì phù hợp và ra trường dễ xin việc ạ em thi khối a ạ
0,chào mọi người em 2003 và có dự định thi vào trường đại học y dược hà nội nên mọi người cho em xin ít review về trường với ạ
3,e muốn thi ngành thiết kế đồ họa với 2 môn toán văn anh mà anh hơi đuối nên em đag tính chuyển sang vẽ ạ mọi người tư vấn trường giúp em đc không ạ em đag ở miền bắc và đkiện gia đình không có nhiều nên học phí dễ thở thôi ạ em cảm ơn
0,chào mọi người mọi người cho em hỏi đã ai đang và từng học tại bách khoa aptech chưa vậy ạ nếu học ở đấy rồi có nên học song song với một trường đại học nào khác không ạ em cảm ơn
0,mọi người cho em xin review về đại học sư phạm tphcm bên ngành ngôn ngữ trung với ạ
3,mọi người ơi em nên đi theo toán hay anh ạ
3,em sn 2003 em dự kiến đi ngành ngôn ngữ trung em yêu thích tiếng trung nhưng vẫn chưa có cơ hội học phần vì chỗ em chưa ai dạy tiếng trung với cả c3 học rất nhiều nên em không có tg tự học onl ạ nhưng nếu xác định được mục tiêu rồi thì em sẽ bắt đầu học từ bây giờ và ráng cày chăm chỉ mọi người tư vấn giúp em với ạ em cảm ơn
3,có nên học đại học fpt chỉ vì câu nói sau này sẽ dc vào tập đoàn fpt làm không ạ
0,m n cho em hỏi về độ thông dụng cũng như phổ biến của ngôn ngữ trung hà ngôn ngữ hật đi ạ ở nước mình thì các công ty chủ yếu là nước nào ạ
0,em xin chào các anh các chị em đang phân vân giữa ngành tiếng anh thương mại của neu và ftu ạ
2,các anh chị có thể cho em xin ít review về ngành truyền thông quốc tế của dav được không ạ
0,em đang hướng đến ngành ngôn ngữ anh hoặc nhật em đang phân vân giữa hai ngành đó không biết nên học ngành nào em xin cảm ơn
3,nếu học về ngôn ngữ thì học đại học lun hay học một chuyên ngành rồi học thêm ngoại ngữ ở ngoài ạ
3,có ai còn đang mơ hồ như t không hiện t chưa biết mình thích học gì
3,các anh chị cho em xin tư vấn về việc xét tuyển bằng phương thức ưu tiên xét tuyển theo quy định của bộ giáo dục em đọc thông tin thì là được đăng ký tối đa 3 nguyện vọng phải viết bài luận về bản thân và có thư giới thiệu của giáo viên cho em hỏi là khi viết 2 cái này là chỉ viết cho ngành ở nguyện vọng 1 thôi phải không ạ tại em đang không biết phải viết bài luận thế nào mong anh chị giúp đỡ
2,mọi người cho em hỏi ngành tâm lý học và tâm lý học giáo dục nó khác nhau như thế nào ạ
3,em không bt là mình nên chọn ngành nghề gì cho phù hợp nữa ming mọi người giúp đỡ
3,vừa rồi đi du lịch thì thấy mấy anh chị làm bên huấn luyện viên cá heo hoặc là làm người chăm sóc cho động vật í cái mình cũng thích lên mạng than khảo thì không thấy đâu vậy thì làm sao để học đây ạ
0,mọi người cho em hỏi là như khối d06 văn toán tiếng nhật thì phần tiếng nhật các trường đại học sẽ xét tuyển kiểu gì ạ
0,2003 hoang mang quá ạ thay đổi như thế này thì không biết các trường thay đổi khối xét tuyển như nào đây
0,thi thpt quốc gia 2021 trên máy tính các em cần làm ngay những việc sau 2002 cố gắng cày cuốc để thi đậu ngay trong năm 2020
0,mọi ngườig cho em hỏi là khoa cntt ngoài làm về mảng lập trình thì còn về gì nữa ạ
0,em học khối c00 thì học ngành nào ạ
3,chao mọi ngườig em sắp lên 12 ah em cũng định hướng mình sẽ học bách khoa tphcm nếu đki nguyện vọng em sẽ để 2 trường đầu là trường công xét điểm thi thptqg nv3 là trường tư hay 1 trường nào đó có thể xét học bạ nhưng trong em cứ sợ rằng mình sẽ không đậu nổi 2 trường công điểm có thể khá cao nhưng trường tư thì phải nộp học bạ đúng kì trong năm mình còn học 12 hết kì sẽ không đc nộp mà em là có ý định là sẽ xét điểm thi vậy em có thể thi nhưng trường hợp này là em không vào đc 2 trườ
0,anh chị cho em hỏi ngành quản lý công nghiệp tiềm năng trong tương lai không ạ với vào ngành ấy cần chuẩn bị gì không ạ các anh chị tư vấn em với ạ
0,em chào anh chị anh chị cho em hỏi là em muốn học kế toán thì nên học trường cao đẳng nào ạ
0,chào mọi người em sắp lên 12 và ước mơ của em là xây dựng một nông trại bây giờ em nên lm gì để thực hiện ước mơ ạ em có nên học các ngành về nông nghiệp không ạ mọi người tư vấn giúp em ạ
0,tuyển cộng tác viên thu nhập 10 20trmô tả công việc tư vấn cho người có nhu cầu đi du học nhật bản hàn quốc hoặc đi lao động tại nhật bản đài loan
0,em tìm hiểu và thấy có những nhận xét thế này về clc của khoa học tự nhiên anh chị nào học clc khtn cho em hỏi đúng không ạ có nên học không ạ
0,mọi ngườig cho em hỏi trường đại học mở còn đăng kí xét học bạ không ạ em xin cam on
0,chào mọi ngườiem muốn hỏi có nên học luật kinh tế ở học viện ngân hàng ba không ạ
0,chào mọi người ạ cho em hỏi một chút có anh chị nào hiểu về ngành khoa học mỹ phẩm và biết về các trường đại học đào tạo không ạ tư vấn hộ em một chút em có tìm hiểu một số trường của hàn quốc nhưng vẫn còn khá mông lung ạ
0,mọi người cho em xin ý kiến em chưa biết gì về tiếng trung có nên đi ngành ngôn ngữ trung không ạ
0,mọi người cho em xin ý kiến với ạ em sn 2002 em có nên đi ngành công nghệ oto kh
0,anh chị ơi ngành quản trị nhà hàng khách sạn ở thành phố hồ chí minh thì nên học ở đâu ạ cho em xin lời khuyên với cao đẳng hay đại học cũng được ạ
0,chào mọi người em đã đậu ngành marketing trường đại học mở công lập và đại học văn lang dân lập theo mọi người em nên chọn trường nào ạe cảm ơn ạ
0,hướng nghiệp sai nhân tài thành đồ bỏ
0,mọi người cho em hỏi em muốn học kỹ thuật điện ô tô thì nên học ở các trung tâm hay học đại học ạ
0,em muốn theo học quản trị mạng máy tính nhưng chưa biết gì về máy tính thì có theo học được không ạ
0,học ngôn ngữ hàn thì cao đẳng hay đại học tốt hơn ạ
0,theo mọi người em nên chọn công nghệ thông tin ứng dụng phần mềm hay là chọn nghành cơ khíem đăng ký cao đẳng nghề hcm ạxin ý kiến của mọi người ạ
0,tho ng báo tuye n sinh du học nhạ t bản kỳ tháng 01 2021 và kỳ tháng 04 2021công ty tnhh cung u ng nguo n nha n lực quo c te t t hà nọ i vo i tru o ng nhạ t ngu các tỉnhtru o ng dạy nghe tru o ng cao đa ng và đại học tại nhạ t bản chúng to i xin tho ng báo tuye n sinh du học nhạ t bản nhu sau 1 đie u kiẹ n tuye n sinh
0,trong gr mình có anh chị nào đã học phân hiệu đại học huế ở quảng trị không ạ cho em xin ít review về trường đc không ạ em cảm ơn
0,anh chị cho em xin ít review về trường ngoại ngữ và công nghệ thông tin việt nam với ạem xin cảm ơn
0,chào mọi người ạ em năm nay học 12 dự định em không muốn học tiếp muốn đi xuất khẩu lao động nhưng gia đình không cho bắt em học luật nhưng em không thích em không có khả năng gì đặc biệt ngoài cái kém tiếng anh mọi người tư vấn em nên đi ngành nào ạ
0,mọi người ơi cho mình hỏi nếu mình học hết lớp 12 rồi thi đại học thì mới đc chọn nghề à hay sao vậy mọi người giải thích giùm với mong ad duyệt
0,mọi người cho em xin ý kiến về ngành thương mại điện tử với ạ sau khi tốt nghiệp thì làm những gì và cơ hội việc làm ntn ạ
0,mọi người ơi mình không đủ điểm học y trường công lập thì nên học y ở trường tư nào ạ
3,mình muốn vào trường an ninh thì mình cần những điều kiện nào ạ học lực 3 năm của mình là tb khá giỏi mình muốn vào trường an ninh vì không phải đóng học phí điều đó có áp dụng với tất cả các trường an ninh không ạ hay chỉ áp dụng với 1 số trường thôi mong mọi người sẽ cho mình biết thêm thông tin cám ơn mọi người
0,giữa 1 trường đại học ở tỉnh và trường cao đẳng tại sài gòn thì em nên chọn sao ạ em định học ngành ngôn ngữ anh và đang phân vân ạ
0,có anh chị nào đang hok hoặc đã hok xong ngành thiết kế nội thất không ạ cho em ít góp ý của anh chị về ngành này đc không ạ em cảm ơn
0,em tính thi bên a1 thì chọn ngành nghề nào hợp lí em là người không quá trầm cũng không quá năng động
0,cho em hỏi với học lực ổn em trội ở tiếng anh toán và sở thích là vẽ ạ em cấp 2 với mong muốn học trường chuyên và quan trọng là em chưa tìm được nghề nghiệp tương lai nên chưa chọn môn chuyên đươc em muốn hỏi là nên học kiến trúc hay đồ họa ạ riêng gia đình em cũng muốn em học ngoại thương nói chung gđ chỉ muốn em tìm cv lương ổn thôi ạ với nhừng đó thì nên chuyên môn nào ạ em cảm ơn
0,anh chị cho em hỏi các trường dạy ngôn ngữ hàn ở phía nam ạ
0,cho em hỏi sau khi biết điểm thi mình có được thêm nguyện vọng không ạ
3,cn ô tô thì nên học trường nào ah
0,chào tất cả mọi người ạ em năm nay sắp lên 12 nhưng vẫn rất phân vân trong việc chọn nghề nghiệp mong mọi người rủ lòng thương xót tư vấn giúp em ạ em xin chân thành cám ơn trước em học tốt các môn khối c00 từng nhiều năm có giải trong các kỳ hsg tỉnh sử văn học cực kỳ yếu các môn tự nhiên đặc biệt toán hóa tiếng anh tạm ổn tiếng nhật đủ giao tiếp cơ bản em ngoại hình bình thường cao 1m54 khá thân thiện vui tính dễ gần em đang có định hướng học ngà
0,mọi người ơi cho em hỏi em nên chọn giữa ngành ngôn ngữ trung quốc và đông phương học thì nganh nào có việc làm cao hơn ạ em cảm ơn
0,anh chị có thể cho em biết ít thông tin và review về nghành cntt bên phần cứng ạ em cảm ơn anh chị ạ
3,những trường đại học ngành học nào cho khối d ở hà nội mà được miễn giảm học phí vậy ạ
0,mọi người ơi mình ở phía nam nhưng lại muốn học đại học ở hà nội liệu sau này xin việc ở tp hcm có khó không ạ
3,cho em hỏi học công nghệ oto hoặc kĩ thuật điện điện tử học nên học ở trường nào ạ ở hà nội ạ cảm ơn anh chị ạ
0,mọi người cho em hỏi có trường công lập nào ở hà nội xét học bạ không ạ
0,chào anh chị em hiện 2005 ạ em đang ở tp hcm ạ và em đang cb bước sang trường nghề nhưng em rất phân vân khong biết nên học nghề gì em có nghĩ đến nghề pha chế và nghề về khách sạn các anh chị ai rành về nghề này thì tư vấn giúp em với ạ em cảm ơn anh chị rất nhiều
0,1 marketing 2 kinh tế đối ngoại 3 quản trị nhân sự em nên chọn ngành nào ạ em xin cảm ơn mọi người ạ
0,mọi người cho em hỏi có anh chị nào ở đây đậu bằng phương thức ưu tiên xét tuyển vô đhqgtphcm chưa ạ tư vấn dùm em cách viết bài luận và thư gvien với em cảm ơn ạ
0,nếu chỉ tiêu học bạ tăng mạnh thì điểm chuẩn của phương thức xét thpt có tăng cao không ạ
0,em xin chào mọi người nay em đăng bài viết này mong các anh chị tư vấn giúp đỡ em với ạ em đang phân vân không biết có nên học ngành luật kinh tế hay chọn ngành khácvì sở dĩ em học gọi là trung bình trên mức ổn 1 chút em định thi tổ hợp môn văn sử địa vì mấy môn này em học nhểnh hơn các môn khác và nhanh ghi nhớ còn môn toán lí hóa không ok lắm đặc biệt tiếng anh em thấp dưới cả mức cơ bản thì có nên không mà nếu có thì chọn trường đại học nào tốt phù
0,tư vấn giùm với ạ mình đang theo học khối d01 tự thấy khá có năng lực bên ngoại ngữ không có hứng thú với phiên biên dịch viên không hợp với ngành du lịch khách sạn mình muốn hướng tới công việc văn phòng mình nên theo ngành nghề gì cho phù hợp nhất ạ
0,có bạn nào từng học trung cấp kỹ thuật nguyễn hữu cảnh không cho mình hỏi trường có dạy vào buổi tối không vậy 18h00ngoài ra có trung cấp nào dạy buổi tối gần quận 7 không do muốn học lại chút ít mà không có thời gian vì đi làm ngành thực phẩm hay logitics gì cũng được
3,cho em hỏi trường nào đào tạo tốt nghành ngôn ngữ trung ở miền nam ạ em xin cảm ơn ạ
0,mọi người cho em hỏi hiện tại em đang học cả anh hàn nhật và muốn làm việc thiên về ngôn ngữ gần đây gia đình em có khuyên nên học một ngành khác và lấy ngôn ngữ làm thế mạnh cho em hỏi em nên học theo chuyên ngành nào để thế mạnh của em vẫn là điểm nổi trội ạ em muốn thi toán văn ngoại ngữ ạ các ngành nào phổ biến ở miền trung đặc biệt là đà nẵng càng tốt ạ
0,mọi người cho em xin hỏiem đang phân vân giữa kế tóan và ngôn ngữ hàn quốc không biết ngành nào sẽ có cơ hội việc làm cao hơn ạ nếu như học đại học ngành ngôn ngữ hàn và đi học thêm kế toán ở trung tâm vậy thì cơ hội việc làm có cao hơn không ạ
0,cho em hỏi là con gái học du lịch thì có nhiều trở ngại không ạ em định vào mà bị mọi ngườig xung quanh nói quá khiến tâm lý em hoang mang vl em xin cảm ơn ạ
3,chào mọi người mình là nam sn 2000 mọi người tư vấn giúp em là ở h n có trường nào cho phép liên thông từ trung cấp điện dân dụng lên đại học điện công nghiệp không ạ
0,mọi người cho em xin ý kiến về hệ thống thông tin quản lý với ạ so với quản trị kinh doanh thì cái nào dễ xin việc và có nhu cầu trong tlai ạ em cảm ơn ạ
0,em muốn theo ngành quản trị khách sạn ở trường đại học văn lang mọi người cho em xin review trường đại học văn lang với ạ và một số trường đạo tạo ngành này ạ
0,mọi người biết trường công nào xét tuyển học bạ ngành quản trị kinh doanh chỉ em với ạkết quả em đây ạ
0,mọi người cho em hỏi công nghệ thực phẩm nên học đại học công nghiệp hay nông lâm ạ
0,em chào mọi người ạ em là con gái lực học cũng gọi là mức khá hiện em tầm 245 27 điểm khối a00 em thì không có đam mê với nghề nào hết mà cũng đc tuyển thẳng kha khá do hồ sơ đẹp nên thực sự em đang phân vân 1 số option sau ạ bài viết có hơi dài xíu ạ 1 hust ite10 khoa học máy tính và trí tuệ nhân tạo năm ngoái lấy 265 và e1 kỹ thuật điện tử viễn thông năm ngoái lấy 247 2 ftu em đã đỗ tuyển thẳng ftu với nv1 của em kế toán kiểm toán nếu học em
0,xin chào mọi người em là 2002 nên cần mọi người tư vấn về 2 ngành nghề đang hot nhất hiện nay là công nghệ thông tin và tự động hóa với ạ em cần tư vấn về các vấn đề như đặc thù của từng ngành nghề vd làm việc khuya thức đêm nhiều yêu cầu của mỗi ngành nghề vd cntt thì yêu cầu tư duy tốt
0,cho em hỏi hiện tại em đang chuẩn bị cho ôn thi lớp 12 em chưa có ý định ôn thi vào đại học em muốn để sau 1 thời gian mới thi vào cho em hỏi đến lúc đó trường đại học còn nhận hồ sơ tuyển sinh nữa không ạ
0,cntt học huflit hay đại học cần thơ ạ em đang phân vân giữa 2 trường này
3,cho em hỏi là có trường nào xét tuyển cntt khối d1 không ạ
0,mọi người cho em hỏi có trường đại học nào ở kv miền bắc tuyển sinh bằng phương thức xé học bạ ngành điều khiển và tự động hoá không ạem cảm ơn ạ
0,mọi người cho em xin ý kiến em nên học cao đẳng hay đại học nghành marketing ạ em cảm ơn
0,cho mình hỏi ngành quản trị văn phòng thì có những trường gì ở khu vực phía nam vậy
0,vâng chào mọi người lời nói đầu thì em xin nêu vài nét về bản thân em sang năm lên 12 và học lực của em cũng chỉ khá thôi em cũng không phải người quá giỏi tính cánh của em thì em thuộc người hòa đồng ai em cũng có thể làm quen nói chuyện được thế mạnh em tự nhận mình học cũng tạm ổn được các môn như ngữ văn và gdcd em thì thích được nói truyền cảm hứng cho mọi người nghe em có thể tự tin đứng trước đám đông để nói về 1 vấn đề nào đó vd thuy
0,bản thân em hc kém nhà cũng không có điều kiện gì cả thôi em chọn cho mình 1 cái nghề hc rồi sau này đi làm việc và em chọn cơ khí ai hc qua ngành này rồi cho em biết ngành dễ hc không có quá khổ không và có việc làm ổn định không a
0,ac và các bạn cho mình hỏi mình lỡ không đăng kí thi đại học bây giờ muốn đăng kí lại thì đợt điều chỉnh nguyện vọng tới đây có đăng kí được ko
0,anh chị có thể cho em xin review về ngành kỹ thuật xét nghiệm y học được không ạ em cảm ơn anh chị ạ
0,trong nhóm mình có anh chị nào học ngành ngôn ngữ trung cho em xin chút tư vấn với ạ tính em có hơi ngại giao tiếp học lực em khá tiếng anh cũng tạm ổn em không đặc biệt thích ngành nào hay môn nào học cũng chỉ ngang ngang không môn nào trội cả em có tìm hiểu sơ sơ các ngành nghề cảm thấy cũng thích thích ngành ngôn ngữ trung nhưng hiện tại em không biết một chút tiếng trung nào hết thì có theo học ngành này được không ạ ngành này có quá khó học không em lựa chọn
3,cho em hỏi với khả năng thi từ 18 22 điểm thì có nên học dược không nên học trường nào ở miền nam và ngành dược có tương lai tốt không em cám ơn trước ạ
0,xin chào mọi người em đang học 11 và chuẩn bị lên 12 nhưng hiện tại em vẫn chưa xác định đc hướng đi sắp tới của bản thân em biết để chọn được 1 ngành nghề cho tương lai phải dựa vào nhiều yếu tố sau đây em xin ns một só điều về bản thân để mọi người hiểu rõ hơn mong mọi người cho em vài lời khuyên review về ngành nghề trường và nhiều điều liên quan khác nữa 1 điều kiện kinh tế của gđ em cũng không ổn định lắm vì gđ em làm nông trồng hoa màu mày nọ 2 về bản thân em
0,m n cho em xin thông tin về học viện quân y miền nam được không ạ về điểm thi các năm chỉ tiêu xét tuyển
0,em chào mọi người hiện tại em đang phân vân giữa 3 trường cao đẳng y khoa phạm ngọc thạch cao đẳng pastuer cao đẳng y dược sài gòn
0,mọi người cho em hỏi là học đông phương học chuyên ngành nhật bản và ngành nhật bản học khác nhau như thế nào ạ em vẫn chưa phân biệt được sự khác nhau của hai ngành này nên đang phân vân trong việc chọn ngành mong mọi người giải đáp giúp em
0,mọi người review em về tài nguyên môi trường và mở hà nội với ạ em cảm ơn
0,chào mọi người em có nguyện vọng thi ngôn ngữ anh và muốn làm biên phiên dịch viên em phân vân mãi 1 đại học ngoại ngữ ulis
0,mọi người ơi cho em xin tí review về ngành logistics đi ạ em định học vào trường đại học giao thông vận tải tp hcm gts cho em hỏi thêm là nếu xét học bạ thì tầm bao nhiêu là ổn em cảm ơn ạ
0,e đang phân vân chương trình chất lượng cao và đại trà em muốn hỏi là hai chương trình đào tạo khác nhau về gì và cái nào tốt hơn ạ em cảm mơn ạ
0,anh chị tư vấn cho em với ạ em học ban c thì nên học đông phương học hay quan hệ công chúng ạ em cảm ơn ạ
0,mọi người ơi học đại học kiểm sát thì ra trường có việc làm luôn không ạ
0,e chào moii người em đang có ý định muốn xét học bạ vào 1 số trường em muốn hỏi các anh chị đi trước là mình có thể nộp học bạ nhiều trươnhf được không ạ
3,mọi người cho em hỏi ngành du lịch thì nên chọn trường nào và những trường nào xét học bạ ngành đó vậy ạ
0,mọi người cho em hỏi nên học cntt hay là logistics em học ở ngưỡng trung bình khá thôi ạ em định học ở trường kỹ thuật công nghệ cần thơ cho em xin ý kiến với
0,em xin phép dùng nickaro ạ hiện tại em đang theo học tại đại học tài nguyên môi trường hnoi vì kì 1 bỏ học quá nhiều nên kì 2 em thấy điểm của em với cả kì 1 không qua đc 12 em là sv năm nhất anh chị có phương án nào không ạ hay em chỉ còn ngồi chờ giấy buộc thoii học ạ kì 1 em đã bị cảnh báo rồi ạ nhưng em cx không co đê y nên kbt
0,dạ cho em hỏi là khối d1 thì là mình thi theo khối tự nhiên hay là xã hội ạ
0,e chào mọi người ạ em đang phân vân giữa những ngành này mọi người tư vấn giúp em với ạ
0,mọi người cho cháu hỏi về ngành quản trị khách sạn và ngành du lịch khác nhau ntn ạ và cháu nên chọn ngành nào
0,chào mọi người em có ý định thi ngành quản trị khách sạn và nhà hàng mọi người có thể tư vấn cho em về ngành và trường phù hợp được không ạ đại học hay cao đẳng cũng được em ở hà nội ạ em xin cám ơn
0,quản trị kinh doanh và quản trị khách sạn thì em nên chọn ngành nào ạ
3,xin chào mọi người hiện tại em học lớp 12 em có dự định thi ngành quản trị khách sạn mà em có phân vân giữa 3 trường không biết mọi người có thể tư vấn giúp em được không ạ nếu mọi người biết trường nào có ngành quản trị khách sạn mà xét học bạ thì mọi người giup em với cảm ơn mọi người rất nhiều
0,cho em hỏi em theo học ngành kế toán thì giữa trường kinh tế tài chính uef và hoa sen hsu thì em nên xét trường nào ạ
3,mọi người cho em hỏi có trường nào miền bắc ngành tâm lý học đào tạo tốt mà khối b00 không ạ em cảm ơn
3,cho em hỏi nếu học quan hệ công chúng thì nên học trường nào ở phía nam ạ
3,mọi người cho em hỏi là học công nghệ thực phẩm nên học trường nào ở tp hcm sẽ tốt ạ
0,e chào mọi người ạ em là thành viên mới ạ mọi người cho hỏi có ai biết đến trường đại học vạn xuân không ạ cho em xin ít review về trường với ạ em cảm ơn ạ
3,mọi ngườig cho em hỏi bách khoa và ftu trường nào lấy điểm cao hơn ah dù biết 2 trường này không lquan tới nhau đào tạo ngành khác nhau ftu là kinh tế bách khoa là kĩ thuật nhưng vẫn chưa biết là trường nào thực chất lấy điểm cao hơn theo như tìm hiểu thig em toàn thấy ftu cao hơn 24 trở lên
0,xin chào mọi người em năm nay lên lớp 12 em định theo toán lý anh toán văn anh nhưng do môn tiếng anh của em kém nên em đã chuyển sang toán lý hoá vậy em muốn theo ngành công nghệ thông tin thì khối a có thi được không và nghề nghiệp ra sao ạ
0,chào mọi ngườig em năm nay sắp lên 12 và em dự tính chọn ngành quản trị kinh doanh ạ anh chị có thể tư vấn giúp em về cơ hội nghề nghiệp ngành này khi ra trường sẽ đảm nhiệm đc vị trí nào ạ mức lương và anh chị cảm thấy ngành này như thế nào ạ có dễ xin việc không ạ và có cạnh tranh cao không ạ em định học ngành này tại đại học kinh tế hcm ạ anh chị có thể cho em xin review về chất lượng giảng dạy của trường về ngành này đc không ạ mọi ngườig có thể tư vấn về ngành marketing lun đc không ạ tại
3,mọi người cho em hỏi đối với ngành công nghiệp thực phẩm thì nên học cao đẳng hay đại học ạ vì em thấy có 1 số ngành nếu học cao đẳng thì sẽ tiết kiệm chi phí hơn vì mấy ngành có cần kinh nghiệm nhiều nên em khá phân vân với ngành này nếu không đậu đc đại học thì không biết cao đẳng coa ổn ko
2,các anh chị cho em xin ít review về ngành công nghệ thực phẩm với ạ học cntp ra thì có nhiều cơ hội việc làm không
0,hello mọi người mọi người cho em hỏi đã ai học hoặc đang học ngành khởi nghiệp và phát triển doanh nghiệp của neu chưa và mọi người có thể cho em xin review không ạ
0,cho em khảo sát tý ạ em nên chọn ngành nào tương lai sẽ tốt nhất
3,em đag phân vân 2 trường này em nên chọn trường nào để học ngành quản trị khách sạn ạ tư vấn em với
3,mọi người ơi cho mình hỏi nếu mình chọn đi ngành công nghệ sinh học thì mình nên chọn trường đại học nào thì ưu thế hơn hiện tại thì mình đang học 11 lên 12 điểm tb của mình khoảng 8 3 mình không biết nên chọn trường nào thì phù hợp và thuận tiện
0,mk là hs lớp 11 lên 12 nhưng chưa định hướng được nên đi ban tn hay xh mặc dù mk đang muốn đi học quản lý khách sạn nhà hàngmọi người cho mk lời khuyên với
0,nên học digital marketing online hay marketing sales vậy ạrất mong nhận được lời khuyên từ mọi người ạ
0,mọi người ơi cho em hỏi giữa quản trị du lịch lữ hành và quản trị khách sạn thì nên học ngành nào là ok hơn ạem cảm ơn ạ
3,m n cho em hỏi học ngành quản lý đất đai có trường nào khu vực miền bắc đang xét học bạ không ạ
3,trong group có anh chị nào học đhqg khoa quốc tế cho em hỏi tiền học phí 1 năm tầm bao nhiêu ạ em định chọn ngành marketing ở khoa quốc tế
3,mọi người cho em hỏi ngành kĩ thuật xây dựng thì nên học trường nào ở khu vực phía nam ạ em cảm ơn ạ
0,mọi người cho em hỏi là co ai đã học trường cao đẳng fpt chưa ạ trường có giới thiệu việc làm không vậy ạ tại em thấy trên trang toàn quảng cáo 98 9 có việc sau khi ra trường
0,mọi người trong nhóm có ai học kinh tế vận tải của trường đại học gtvt hay có biết gì về ngành này không ạ
0,mọi người cho mình cái nhìn khách quan và khả năng mở rộng của ngành quan hệ công chúng em đang muốn vào chuyên ngành quản trị truyền thông
0,mong mọi người tư vấn giúp em ngành công nghệ thực phẩm thì nên học trường cao đẳng công thương tphcm hay học trường cao đẳng kinh tế công nghệ tphcm ạ
0,đối tượng 1 khu vực 1 thi thptqg 2020 được cộng bao nhiêu điểm thi đại học vậy ạ
0,hiện tại em đang học trung cấp nghề ở trường cao đẳng em muốn thi lên đại học có được không ạ và nếu được thì cần giấy tờ gì ạ em cảm ơn m n
0,em muốn theo học ngành thiết kê thời trang nhưng không biết phải chuẩn bị nhưng kiến thức gì liệu mình có năng khiếu không mong các anh chị tư vẫn giúp em ạ
3,mọi người cho mình hỏi mình đi ngành kỹ thuật điện tử viễn thông nguyện vọng 2 khoa học máy tính tổ hợp a01 nhưng chỉ 18 điểm thì nên chọn trường nào trong miền trung và miền nam hay mình có nên chọn trường nghề
2,chào mọi người ạ hiện tại em đang phân vân giữa 2 ngành kinh doanh quốc tế và quan hệ công chúng mọi người cho em hỏi trong 2 ngành này thì ngành nào sẽ dễ xin việc và dễ thăng tiến hơn ạe có ý định là sẽ học 1 trong 2 ngành này tại huflit liệu có ổn không ạ em thấy học phí huflit đắt mà thấy anh chị hay phàn nàn về cơ sở vật chất còn chất lượng giảng dạy thì em cũng chưa biết
0,em chào mọi người năm nay em lên 12 ạ em dự định thi khối d01 hoặc a01 vậy em nên chọn ban tự nhiên hay xã hội để học ạ em cảm ơn ạ
0,xin chào mọi người ạem học lớp 12 và đang gần ra trường rồi ạ em đang phân vân giữa nên đi học nghề và đại học nhưng hiện tại em đang rất ngán học nên em sợ nếu em vào đại học mà trong tình trạng lười như thế này thì em nghĩ sau 3 năm đại học sẽ bị trượt rồi thương cho ba mẹ emọi ngườiên em định học nghề song song với học ở trung tâm ngôn ngữ trung và thái liệu có ổn không ạ và em cũq muốn đi làm thêm để kiếm tiền lo bớt 1 phần cho ba mẹ thì có đủ time không ạ em cũq không có anh chị
3,công nghệ ô tô hoặc chế tạo máy thì trường nào ok ạ điểm em tầm 19 21đ
0,mọi người ơi cho em xin review ngành ngôn ngữ anh đại học kinh tế quốc dân với ạ
0,hiện tại em đang học lớp 12 em có dự định sẽ học ngành quản lý hàng hải nhưng mà con gái thì học đc không có dễ kiếm việc làm không ạ
3,chào mọi người hiện mình có thằng em đang học 12 lực học trung bình kém trước giờ không có tư tưởng học đại học nhưng gần đây nó lại có ý định học đại học nhưng chưa xác định được học ngành gì nhưng mình thì muốn hướng nó học nghề hơn mọi người thấy với lực học như vậy thì em mình nên học đại học hay học nghề nếu học đại học thì nên học trường nào ngành nào để vẫn đảm bảo cơ hội việc làm sau này cảm ơn mọi người
0,chào mọi người em là học sinh lớp 9 và chuẩn bị ra trường em là nữ và tính học nghề điện lạnh nhưng em không biết nghề đó như thế nào mọi người có thể tư vấn giúp em được không ạ
0,chào mọi người em năm nay 17tđã học xong ct c2 và đã nghỉ học 2 năm rồi ạbây giờ có điều kiện em muốn đi học lại nhưng phân vân nên đi học c3 hay trực tiếp học nghề ạvới cả em phan vân về chọn ngành quá
